Fechas;Unidad de Valor Adquisitivo (UVA) - en pesos - base 31.3.2016=14.05;
9/1/2017;19.86000000000;
9/2/2017;19.87000000000;
9/3/2017;19.87000000000;
9/4/2017;19.87000000000;
9/5/2017;19.90000000000;
9/6/2017;19.92000000000;
9/7/2017;19.93000000000;
9/8/2017;19.94000000000;
9/9/2017;19.95000000000;
9/10/2017;19.95000000000;
9/11/2017;19.95000000000;
9/12/2017;19.98000000000;
9/13/2017;19.99000000000;
9/14/2017;20.00000000000;
9/15/2017;20.01000000000;
9/16/2017;20.02000000000;
9/17/2017;20.02000000000;
9/18/2017;20.02000000000;
9/19/2017;20.05000000000;
9/20/2017;20.06000000000;
9/21/2017;20.07000000000;
9/22/2017;20.08000000000;
9/23/2017;20.09000000000;
9/24/2017;20.09000000000;
9/25/2017;20.09000000000;
9/26/2017;20.12000000000;
9/27/2017;20.13000000000;
9/28/2017;20.14000000000;
9/29/2017;20.15000000000;
9/30/2017;20.16000000000;
10/1/2017;20.16000000000;
10/2/2017;20.16000000000;
10/3/2017;20.18000000000;
10/4/2017;20.19000000000;
10/5/2017;20.20000000000;
10/6/2017;20.21000000000;
10/7/2017;20.22000000000;
10/8/2017;20.22000000000;
10/9/2017;20.22000000000;
10/10/2017;20.22000000000;
10/11/2017;20.26000000000;
10/12/2017;20.27000000000;
10/13/2017;20.28000000000;
10/14/2017;20.29000000000;
10/15/2017;20.29000000000;
10/16/2017;20.29000000000;
10/17/2017;20.32000000000;
10/18/2017;20.33000000000;
10/19/2017;20.35000000000;
10/20/2017;20.36000000000;
10/21/2017;20.37000000000;
10/22/2017;20.37000000000;
10/23/2017;20.37000000000;
10/24/2017;20.41000000000;
10/25/2017;20.42000000000;
10/26/2017;20.44000000000;
10/27/2017;20.45000000000;
10/28/2017;20.46000000000;
10/29/2017;20.46000000000;
10/30/2017;20.46000000000;
10/31/2017;20.50000000000;
11/1/2017;20.51000000000;
11/2/2017;20.52000000000;
11/3/2017;20.54000000000;
11/4/2017;20.55000000000;
11/5/2017;20.55000000000;
11/6/2017;20.55000000000;
11/7/2017;20.55000000000;
11/8/2017;20.60000000000;
11/9/2017;20.61000000000;
11/10/2017;20.62000000000;
11/11/2017;20.64000000000;
11/12/2017;20.64000000000;
11/13/2017;20.64000000000;
11/14/2017;20.68000000000;
11/15/2017;20.69000000000;
11/16/2017;20.70000000000;
11/17/2017;20.71000000000;
11/18/2017;20.72000000000;
11/19/2017;20.72000000000;
11/20/2017;20.72000000000;
11/21/2017;20.72000000000;
11/22/2017;20.76000000000;
11/23/2017;20.77000000000;
11/24/2017;20.79000000000;
11/25/2017;20.80000000000;
11/26/2017;20.80000000000;
11/27/2017;20.80000000000;
11/28/2017;20.83000000000;
11/29/2017;20.84000000000;
11/30/2017;20.85000000000;
12/1/2017;20.86000000000;
12/2/2017;20.87000000000;
12/3/2017;20.87000000000;
12/4/2017;20.87000000000;
12/5/2017;20.90000000000;
12/6/2017;20.91000000000;
12/7/2017;20.92000000000;
12/8/2017;20.93000000000;
12/9/2017;20.93000000000;
12/10/2017;20.93000000000;
12/11/2017;20.93000000000;
12/12/2017;20.98000000000;
12/13/2017;20.99000000000;
12/14/2017;21.00000000000;
12/15/2017;21.01000000000;
12/16/2017;21.02000000000;
12/17/2017;21.02000000000;
12/18/2017;21.02000000000;
12/19/2017;21.05000000000;
12/20/2017;21.06000000000;
12/21/2017;21.07000000000;
12/22/2017;21.08000000000;
12/23/2017;21.09000000000;
12/24/2017;21.09000000000;
12/25/2017;21.09000000000;
12/26/2017;21.09000000000;
12/27/2017;21.12000000000;
12/28/2017;21.13000000000;
12/29/2017;21.14000000000;
12/30/2017;21.15000000000;
12/31/2017;21.15000000000;
1/1/2018;21.15000000000;
1/2/2018;21.15000000000;
1/3/2018;21.19000000000;
1/4/2018;21.20000000000;
1/5/2018;21.21000000000;
1/6/2018;21.22000000000;
1/7/2018;21.22000000000;
1/8/2018;21.22000000000;
1/9/2018;21.25000000000;
1/10/2018;21.26000000000;
1/11/2018;21.27000000000;
1/12/2018;21.28000000000;
1/13/2018;21.29000000000;
1/14/2018;21.29000000000;
1/15/2018;21.29000000000;
1/16/2018;21.32000000000;
1/17/2018;21.34000000000;
1/18/2018;21.36000000000;
1/19/2018;21.38000000000;
1/20/2018;21.40000000000;
1/21/2018;21.40000000000;
1/22/2018;21.40000000000;
1/23/2018;21.47000000000;
1/24/2018;21.49000000000;
1/25/2018;21.51000000000;
1/26/2018;21.53000000000;
1/27/2018;21.55000000000;
1/28/2018;21.55000000000;
1/29/2018;21.55000000000;
1/30/2018;21.62000000000;
1/31/2018;21.64000000000;
2/1/2018;21.66000000000;
2/2/2018;21.68000000000;
2/3/2018;21.70000000000;
2/4/2018;21.70000000000;
2/5/2018;21.70000000000;
2/6/2018;21.77000000000;
2/7/2018;21.79000000000;
